"CsFile","CsLine","RawRef","RefFile","RefLineLo","RefLineHi","Status","Detail"
"Svg/Renderer/SvgRenderer.cs","2876","LILYPOND-REF: lily/grob-property.cc","lily/grob-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","3452","LILYPOND-REF: lily/stem.cc:415-523 ","lily/stem.cc","415","523","OK","lo=415 hi=523 totalLines=1371"
"Svg/Renderer/SvgRenderer.cs","3467","LILYPOND-REF: lily/lyric-engraver.cc:60-150 ","lily/lyric-engraver.cc","60","150","OK","lo=60 hi=150 totalLines=221"
"Svg/Renderer/SvgRenderer.cs","3468","LILYPOND-REF: lily/lyric-hyphen.cc:1-150","lily/lyric-hyphen.cc","1","150","OK","lo=1 hi=150 totalLines=213"
"Svg/Renderer/SvgRenderer.cs","3469","LILYPOND-REF: scm/define-grobs.scm:3020-3060 ","scm/define-grobs.scm","3020","3060","OK","lo=3020 hi=3060 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","3491","LILYPOND-REF: scm/define-grobs.scm:3025 ","scm/define-grobs.scm","3025","3025","OK","lo=3025 hi=3025 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","3511","LILYPOND-REF: lily/lyric-hyphen.cc:80-120","lily/lyric-hyphen.cc","80","120","OK","lo=80 hi=120 totalLines=213"
"Svg/Renderer/SvgRenderer.cs","3596","LILYPOND-REF: lily/mark-engraver.cc","lily/mark-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","3597","LILYPOND-REF: scm/define-grobs.scm:2100-2150 ","scm/define-grobs.scm","2100","2150","OK","lo=2100 hi=2150 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","3756","LILYPOND-REF: lily/text-interface.cc","lily/text-interface.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","3757","LILYPOND-REF: scm/define-grobs.scm:3600-3650 ","scm/define-grobs.scm","3600","3650","OK","lo=3600 hi=3650 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","3795","LILYPOND-REF: lily/volta-bracket.cc:60-120 ","lily/volta-bracket.cc","60","120","OK","lo=60 hi=120 totalLines=171"
"Svg/Renderer/SvgRenderer.cs","3796","LILYPOND-REF: scm/define-grobs.scm:4850-4900 ","scm/define-grobs.scm","4850","4900","RangeOOB","lo=4850 hi=4900 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","3874","LILYPOND-REF: lily/tuplet-bracket.cc:200-350 ","lily/tuplet-bracket.cc","200","350","OK","lo=200 hi=350 totalLines=915"
"Svg/Renderer/SvgRenderer.cs","3875","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","3964","LILYPOND-REF: lily/hairpin.cc:110-358 ","lily/hairpin.cc","110","358","OK","lo=110 hi=358 totalLines=379"
"Svg/Renderer/SvgRenderer.cs","3965","LILYPOND-REF: scm/define-grobs.scm:1641-1666 ","scm/define-grobs.scm","1641","1666","OK","lo=1641 hi=1666 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","3988","LILYPOND-REF: scm/define-grobs.scm:1664 ","scm/define-grobs.scm","1664","1664","OK","lo=1664 hi=1664 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4000","LILYPOND-REF: lily/hairpin.cc:180-220 ","lily/hairpin.cc","180","220","OK","lo=180 hi=220 totalLines=379"
"Svg/Renderer/SvgRenderer.cs","4025","LILYPOND-REF: lily/line-spanner.cc:526-648 ","lily/line-spanner.cc","526","648","OK","lo=526 hi=648 totalLines=759"
"Svg/Renderer/SvgRenderer.cs","4026","LILYPOND-REF: scm/define-grobs.scm:3504-3535 ","scm/define-grobs.scm","3504","3535","OK","lo=3504 hi=3535 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4049","LILYPOND-REF: scm/define-grobs.scm:3516 ","scm/define-grobs.scm","3516","3516","OK","lo=3516 hi=3516 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4097","LILYPOND-REF: scm/scheme-engravers.scm","scm/scheme-engravers.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","4098","LILYPOND-REF: scm/define-grobs.scm:2175-2230 ","scm/define-grobs.scm","2175","2230","OK","lo=2175 hi=2230 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4117","LILYPOND-REF: scm/define-grobs.scm:2228 ","scm/define-grobs.scm","2228","2228","OK","lo=2228 hi=2228 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4169","LILYPOND-REF: lily/ottava-bracket.cc","lily/ottava-bracket.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","4170","LILYPOND-REF: scm/define-grobs.scm:2445-2468 ","scm/define-grobs.scm","2445","2468","OK","lo=2445 hi=2468 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4203","LILYPOND-REF: scm/define-grobs.scm:2453 ","scm/define-grobs.scm","2453","2453","OK","lo=2453 hi=2453 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4204","LILYPOND-REF: scm/define-grobs.scm:2454 ","scm/define-grobs.scm","2454","2454","OK","lo=2454 hi=2454 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4228","LILYPOND-REF: scm/define-grobs.scm:2451 ","scm/define-grobs.scm","2451","2451","OK","lo=2451 hi=2451 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4247","LILYPOND-REF: scm/scheme-engravers.scm","scm/scheme-engravers.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","4259","LILYPOND-REF: scm/define-grobs.scm:1575 ","scm/define-grobs.scm","1575","1575","OK","lo=1575 hi=1575 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4271","LILYPOND-REF: lily/arpeggio.cc","lily/arpeggio.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","4288","LILYPOND-REF: lily/arpeggio.cc:133-145 - ","lily/arpeggio.cc","133","145","OK","lo=133 hi=145 totalLines=379"
"Svg/Renderer/SvgRenderer.cs","4324","LILYPOND-REF: lily/piano-pedal-bracket.cc","lily/piano-pedal-bracket.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","4325","LILYPOND-REF: scm/define-grobs.scm:2586-2605 ","scm/define-grobs.scm","2586","2605","OK","lo=2586 hi=2605 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4372","LILYPOND-REF: lily/figured-bass-engraver.cc","lily/figured-bass-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","4373","LILYPOND-REF: scm/define-grobs.scm:362-380 ","scm/define-grobs.scm","362","380","OK","lo=362 hi=380 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4393","LILYPOND-REF: scm/define-grobs.scm:362 ","scm/define-grobs.scm","362","362","OK","lo=362 hi=362 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4424","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","4425","LILYPOND-REF: scm/chord-ignatzek-names.scm","scm/chord-ignatzek-names.scm",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","4442","LILYPOND-REF: scm/define-grobs.scm:764 ","scm/define-grobs.scm","764","764","OK","lo=764 hi=764 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4468","LILYPOND-REF: lily/percent-repeat-interface.cc","lily/percent-repeat-interface.cc",,,"NoRange","rangeRaw=''"
"Svg/Renderer/SvgRenderer.cs","4469","LILYPOND-REF: lily/lookup.cc:513-532 - ","lily/lookup.cc","513","532","OK","lo=513 hi=532 totalLines=593"
"Svg/Renderer/SvgRenderer.cs","4470","LILYPOND-REF: scm/define-grobs.scm:2520-2539 - ","scm/define-grobs.scm","2520","2539","OK","lo=2520 hi=2539 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4488","LILYPOND-REF: scm/define-grobs.scm:2530 - ","scm/define-grobs.scm","2530","2530","OK","lo=2530 hi=2530 totalLines=4414"
"Svg/Renderer/SvgRenderer.cs","4538","LILYPOND-REF: scm/part-combiner.scm","scm/part-combiner.scm",,,"NoRange","rangeRaw=''"
"Syntax/SyntaxNodes.cs","1446","LILYPOND-REF: lily/context-property.cc","lily/context-property.cc",,,"NoRange","rangeRaw=''"
"Syntax/SyntaxNodes.cs","1467","LILYPOND-REF: lily/context-property.cc","lily/context-property.cc",,,"NoRange","rangeRaw=''"
"Syntax/SyntaxNodes.cs","1485","LILYPOND-REF: lily/context-property.cc","lily/context-property.cc",,,"NoRange","rangeRaw=''"
"Syntax/InternalSyntax/GreenNodes.cs","949","LILYPOND-REF: lily/context-property.cc","lily/context-property.cc",,,"NoRange","rangeRaw=''"
"Syntax/InternalSyntax/GreenNodes.cs","967","LILYPOND-REF: lily/context-property.cc","lily/context-property.cc",,,"NoRange","rangeRaw=''"
"Syntax/InternalSyntax/GreenNodes.cs","983","LILYPOND-REF: lily/context-property.cc","lily/context-property.cc",,,"NoRange","rangeRaw=''"
